6.92111e+03 2.48800e-01
6.92168e+03 1.00600e-01
6.92206e+03 9.28000e-02
6.92242e+03 -2.69000e-02
6.92299e+03 3.09600e-01
6.92335e+03 5.48400e-01
6.92373e+03 5.01100e-01
6.92405e+03 3.59200e-01
6.92435e+03 3.36500e-01
6.92467e+03 3.28900e-01
6.92498e+03 4.54800e-01
6.92530e+03 5.18700e-01
6.92560e+03 5.13500e-01
6.92592e+03 3.96000e-01
6.92623e+03 4.76100e-01
6.92653e+03 9.41600e-01
6.92693e+03 8.65600e-01
6.92726e+03 3.44500e-01
6.92756e+03 3.98400e-01
6.92787e+03 3.36500e-01
6.92817e+03 2.69500e-01
6.92848e+03 2.25000e-01
6.92879e+03 3.94600e-01
6.92909e+03 4.31300e-01
6.92942e+03 4.62600e-01
6.92972e+03 3.99900e-01
6.93002e+03 5.19500e-01
6.93033e+03 1.07930e+00
6.93063e+03 1.67350e+00
6.93095e+03 1.93010e+00
6.93125e+03 1.64740e+00
6.93158e+03 6.23600e-01
6.93188e+03 5.31100e-01
6.93219e+03 5.33700e-01
6.93251e+03 5.04200e-01
6.93282e+03 4.10800e-01
6.93312e+03 4.72300e-01
6.93344e+03 5.48100e-01
6.93374e+03 4.79300e-01
6.93407e+03 3.72200e-01
6.93438e+03 3.44100e-01
6.93468e+03 3.44100e-01
6.93498e+03 1.88000e-01
6.93531e+03 4.61000e-01
6.93561e+03 4.56000e-01
6.93592e+03 4.09200e-01
6.93622e+03 3.08600e-01
6.93652e+03 3.20800e-01
6.93684e+03 3.84300e-01
6.93714e+03 2.90500e-01
6.93747e+03 2.28000e-01
6.93777e+03 2.74600e-01
6.93808e+03 3.44800e-01
6.93840e+03 6.34400e-01
6.93871e+03 7.96900e-01
6.93901e+03 4.38900e-01
6.93933e+03 2.99600e-01
6.93964e+03 -2.95000e-02
6.93994e+03 3.10000e-01
6.94024e+03 4.12400e-01
6.94056e+03 9.49000e-01
6.94087e+03 1.02090e+00
6.94117e+03 7.62800e-01
6.94149e+03 4.39600e-01
6.94179e+03 6.75500e-01
6.94210e+03 6.83100e-01
6.94240e+03 1.44000e-02
6.94271e+03 6.72400e-01
6.94302e+03 4.86200e-01
6.94333e+03 2.91200e-01
6.94365e+03 3.21100e-01
6.94395e+03 4.87600e-01
6.94426e+03 4.59200e-01
6.94456e+03 7.47700e-01
6.94487e+03 4.83700e-01
6.94518e+03 4.48600e-01
6.94548e+03 3.36800e-01
6.94581e+03 8.88200e-01
6.94611e+03 6.01300e-01
6.94642e+03 5.72700e-01
6.94672e+03 4.82500e-01
6.94704e+03 6.52800e-01
6.94737e+03 6.98600e-01
6.94769e+03 4.36100e-01
6.94799e+03 4.25500e-01
6.94830e+03 3.94600e-01
6.94862e+03 5.13000e-01
6.94892e+03 5.53300e-01
6.94923e+03 5.71700e-01
6.94956e+03 3.29100e-01
6.94986e+03 4.73100e-01
6.95017e+03 5.36800e-01
6.95048e+03 5.15900e-01
6.95078e+03 3.59600e-01
6.95109e+03 2.13900e-01
6.95139e+03 1.97400e-01
6.95172e+03 7.50900e-01
6.95202e+03 7.31000e-01
6.95233e+03 6.69400e-01
6.95265e+03 5.82200e-01
6.95297e+03 5.51900e-01
6.95327e+03 4.94500e-01
6.95359e+03 1.49000e-01
6.95389e+03 4.83300e-01
6.95420e+03 4.62400e-01
6.95450e+03 4.80000e-01
6.95481e+03 1.59800e-01
6.95512e+03 3.02000e-01
6.95542e+03 4.04300e-01
6.95575e+03 3.39900e-01
6.95605e+03 4.50700e-01
6.95637e+03 5.65600e-01
6.95668e+03 6.47000e-01
6.95699e+03 4.06000e-01
6.95730e+03 3.27600e-01
6.95762e+03 3.87400e-01
6.95792e+03 4.06600e-01
6.95823e+03 3.95100e-01
6.95853e+03 4.30900e-01
6.95884e+03 4.47500e-01
6.95916e+03 4.66400e-01
6.95947e+03 4.56000e-01
6.95977e+03 3.22200e-01
6.96008e+03 3.61400e-01
6.96038e+03 5.87600e-01
6.96070e+03 4.77000e-01
6.96100e+03 3.35500e-01
6.96132e+03 3.64800e-01
6.96162e+03 5.80100e-01
6.96193e+03 2.96600e-01
6.96224e+03 5.32700e-01
6.96254e+03 4.67900e-01
6.96284e+03 4.08500e-01
6.96316e+03 4.77400e-01
6.96347e+03 4.96200e-01
6.96377e+03 4.74100e-01
6.96409e+03 4.30400e-01
6.96439e+03 4.55000e-01
6.96470e+03 3.30400e-01
6.96500e+03 6.11700e-01
6.96531e+03 5.62100e-01
6.96562e+03 5.14600e-01
6.96592e+03 4.90600e-01
6.96625e+03 3.51100e-01
6.96655e+03 2.50200e-01
6.96686e+03 6.07800e-01
6.96716e+03 4.31500e-01
6.96747e+03 3.77500e-01
6.96778e+03 4.19500e-01
6.96808e+03 3.83300e-01
6.96841e+03 5.20500e-01
6.96871e+03 3.65000e-01
6.96901e+03 3.72800e-01
6.96933e+03 3.72800e-01
6.96964e+03 5.19200e-01
6.96994e+03 5.37100e-01
6.97027e+03 5.61300e-01
6.97057e+03 4.91700e-01
6.97088e+03 5.86900e-01
6.97117e+03 5.64800e-01
6.97148e+03 5.19600e-01
6.97181e+03 6.00200e-01
6.97214e+03 5.94700e-01
6.97244e+03 4.00300e-01
6.97274e+03 4.44500e-01
6.97304e+03 5.29400e-01
6.97336e+03 3.93700e-01
6.97367e+03 5.08200e-01
6.97397e+03 4.58000e-01
6.97429e+03 4.38700e-01
6.97459e+03 4.58400e-01
6.97493e+03 4.09900e-01
6.97523e+03 4.99200e-01
6.97554e+03 5.33100e-01
6.97585e+03 4.92900e-01
6.97617e+03 4.89800e-01
6.97648e+03 3.88300e-01
6.97677e+03 4.87200e-01
6.97708e+03 5.06900e-01
6.97739e+03 4.57300e-01
6.97770e+03 4.52800e-01
6.97801e+03 4.33900e-01
6.97833e+03 4.93600e-01
6.97863e+03 5.06600e-01
6.97895e+03 5.90300e-01
6.97927e+03 5.13400e-01
6.97958e+03 3.99000e-01
6.97988e+03 2.80000e-01
6.98020e+03 3.78800e-01
6.98050e+03 5.78600e-01
6.98081e+03 3.92500e-01
6.98112e+03 3.47900e-01
6.98142e+03 4.79200e-01
6.98173e+03 5.91500e-01
6.98203e+03 4.38300e-01
6.98236e+03 4.52300e-01
6.98266e+03 5.18400e-01
6.98297e+03 5.46600e-01
6.98332e+03 -3.22900e-01
6.98391e+03 -4.30200e-01
6.98424e+03 3.34100e-01
6.98454e+03 3.51200e-01
6.98484e+03 4.25600e-01
6.98515e+03 3.52000e-01
6.98546e+03 2.79900e-01
6.98577e+03 1.85100e-01
6.98608e+03 3.22700e-01
6.98640e+03 2.53900e-01
6.98670e+03 2.26400e-01
6.98701e+03 1.69800e-01
6.98733e+03 2.42600e-01
6.98764e+03 2.84200e-01
6.98794e+03 4.70200e-01
6.98827e+03 2.40700e-01
6.98857e+03 3.34600e-01
6.98888e+03 4.05200e-01
6.98917e+03 5.39900e-01
6.98949e+03 5.27000e-01
6.98980e+03 3.14500e-01
6.99011e+03 3.07700e-01
6.99043e+03 3.79900e-01
6.99073e+03 2.44400e-01
6.99103e+03 2.40500e-01
6.99134e+03 1.24100e-01
6.99164e+03 3.51200e-01
6.99196e+03 7.15200e-01
6.99226e+03 5.37300e-01
6.99259e+03 2.63100e-01
6.99289e+03 2.88200e-01
6.99321e+03 2.81900e-01
6.99352e+03 3.79800e-01
6.99385e+03 8.13400e-01
6.99418e+03 6.21100e-01
6.99448e+03 3.24200e-01
6.99480e+03 1.90200e-01
6.99512e+03 6.06000e-02
6.99543e+03 3.48400e-01
6.99573e+03 5.88100e-01
6.99605e+03 2.24200e-01
6.99636e+03 2.99600e-01
6.99666e+03 4.30600e-01
6.99697e+03 3.56200e-01
6.99727e+03 1.48700e-01
6.99758e+03 1.71300e-01
6.99788e+03 3.04400e-01
6.99822e+03 3.93100e-01
6.99852e+03 3.31600e-01
6.99883e+03 4.02100e-01
6.99912e+03 2.64600e-01
6.99943e+03 3.05600e-01
6.99975e+03 3.47800e-01
7.00005e+03 4.30500e-01
7.00038e+03 2.96300e-01
7.00067e+03 1.82300e-01
7.00098e+03 4.34500e-01
7.00128e+03 9.81000e-02
7.00159e+03 2.85800e-01
7.00191e+03 3.03700e-01
7.00221e+03 3.60700e-01
7.00254e+03 3.00800e-01
7.00285e+03 3.78800e-01
7.00315e+03 3.83200e-01
7.00347e+03 2.68400e-01
7.00377e+03 3.08300e-01
7.00408e+03 7.73700e-01
7.00440e+03 6.63100e-01
7.00471e+03 4.26500e-01
7.00502e+03 4.90300e-01
7.00533e+03 5.02300e-01
7.00564e+03 6.24900e-01
7.00595e+03 5.93400e-01
7.00627e+03 4.85700e-01
